Bin lower boundary,Bin upper boundary,mass fraction,
47.3,47.4,0.00069034
47.4,47.5,0.00068802
47.5,47.6,0.0006857
47.6,47.7,0.0006834
47.7,47.8,0.00068109
47.8,47.9,0.0006788
47.9,48,0.00067651
48,48.1,0.00067423
48.1,48.2,0.00067196
48.2,48.3,0.00066969
48.3,48.4,0.00066744
48.4,48.5,0.00066518
48.5,48.6,0.00066294
48.6,48.7,0.0006607
48.7,48.8,0.00065847
48.8,48.9,0.00065624
48.9,49,0.00065402
49,49.1,0.00065181
49.1,49.2,0.0006496
49.2,49.3,0.0006474
49.3,49.4,0.00064521
49.4,49.5,0.00064303
49.5,49.6,0.00064085
49.6,49.7,0.00063868
49.7,49.8,0.00063651
49.8,49.9,0.00063435
49.9,50,0.0006322
50,50.1,0.00063005
50.1,50.2,0.00062791
50.2,50.3,0.00062578
50.3,50.4,0.00062365
50.4,50.5,0.00062153
50.5,50.6,0.00061941
50.6,50.7,0.0006173
50.7,50.8,0.0006152
50.8,50.9,0.0006131
50.9,51,0.00061102
51,51.1,0.00060893
51.1,51.2,0.00060685
51.2,51.3,0.00060478
51.3,51.4,0.00060272
51.4,51.5,0.00060066
51.5,51.6,0.00059861
51.6,51.7,0.00059656
51.7,51.8,0.00059452
51.8,51.9,0.00059248
51.9,52,0.00059046
52,52.1,0.00058843
52.1,52.2,0.00058642
52.2,52.3,0.00058441
52.3,52.4,0.0005824
52.4,52.5,0.0005804
52.5,52.6,0.00057841
52.6,52.7,0.00057642
52.7,52.8,0.00057444
52.8,52.9,0.00057247
52.9,53,0.0005705
53,53.1,0.00056854
53.1,53.2,0.00056658
53.2,53.3,0.00056463
53.3,53.4,0.00056268
53.4,53.5,0.00056074
53.5,53.6,0.00055881
53.6,53.7,0.00055688
53.7,53.8,0.00055495
53.8,53.9,0.00055304
53.9,54,0.00055113
54,54.1,0.00054922
54.1,54.2,0.00054732
54.2,54.3,0.00054542
54.3,54.4,0.00054353
54.4,54.5,0.00054165
54.5,54.6,0.00053977
54.6,54.7,0.0005379
54.7,54.8,0.00053603
54.8,54.9,0.00053417
54.9,55,0.00053231
55,55.1,0.00053046
55.1,55.2,0.00052862
55.2,55.3,0.00052678
55.3,55.4,0.00052494
55.4,55.5,0.00052311
55.5,55.6,0.00052129
55.6,55.7,0.00051947
55.7,55.8,0.00051766
55.8,55.9,0.00051585
55.9,56,0.00051405
56,56.1,0.00051225
56.1,56.2,0.00051046
56.2,56.3,0.00050867
56.3,56.4,0.00050689
56.4,56.5,0.00050512
56.5,56.6,0.00050335
56.6,56.7,0.00050158
56.7,56.8,0.00049982
56.8,56.9,0.00049807
56.9,57,0.00049632
57,57.1,0.00049457
57.1,57.2,0.00049283
57.2,57.3,0.0004911
57.3,57.4,0.00048937
57.4,57.5,0.00048764
57.5,57.6,0.00048592
57.6,57.7,0.00048421
57.7,57.8,0.0004825
57.8,57.9,0.00048079
57.9,58,0.0004791
58,58.1,0.0004774
58.1,58.2,0.00047571
58.2,58.3,0.00047403
58.3,58.4,0.00047235
58.4,58.5,0.00047067
58.5,58.6,0.000469
58.6,58.7,0.00046734
58.7,58.8,0.00046568
58.8,58.9,0.00046402
58.9,59,0.00046237
59,59.1,0.00046073
59.1,59.2,0.00045909
59.2,59.3,0.00045745
59.3,59.4,0.00045582
59.4,59.5,0.0004542
59.5,59.6,0.00045258
59.6,59.7,0.00045096
59.7,59.8,0.00044935
59.8,59.9,0.00044774
59.9,60,0.00044614
60,60.1,0.00044454
60.1,60.2,0.00044295
60.2,60.3,0.00044136
60.3,60.4,0.00043978
60.4,60.5,0.0004382
60.5,60.6,0.00043662
60.6,60.7,0.00043506
60.7,60.8,0.00043349
60.8,60.9,0.00043193
60.9,61,0.00043037
61,61.1,0.00042882
61.1,61.2,0.00042728
61.2,61.3,0.00042574
61.3,61.4,0.0004242
61.4,61.5,0.00042267
61.5,61.6,0.00042114
61.6,61.7,0.00041961
61.7,61.8,0.00041809
61.8,61.9,0.00041658
61.9,62,0.00041507
62,62.1,0.00041356
62.1,62.2,0.00041206
62.2,62.3,0.00041056
62.3,62.4,0.00040907
62.4,62.5,0.00040758
62.5,62.6,0.0004061
62.6,62.7,0.00040462
62.7,62.8,0.00040315
62.8,62.9,0.00040168
62.9,63,0.00040021
63,63.1,0.00039875
